movie_id,cast_id
3921,8270
3921,29833
3921,29834
3921,14267
3921,18302
3921,29835
3921,29836
3921,19685
3921,29837
3921,29838
3921,29839
3922,844
3922,5644
3922,22176
3922,29840
3922,39447
3922,847
3922,5647
3922,29841
3922,33513
3922,11082
3922,15706
3922,29842
3922,30830
3922,39448
3922,29843
3922,30444
3922,34955
3922,38567
3923,29844
3923,29845
3923,43871
3923,29846
3923,29853
3923,29847
3923,29848
3923,29849
3923,47240
3924,29850
3924,29851
3924,29852
3924,29846
3924,29853
3924,29854
3924,47238
3924,29855
3924,29856
3924,29857
3924,29858
3925,22142
3925,29859
3926,22124
3926,29860
3926,37012
3926,58728
3926,29861
3926,29862
3926,23466
3926,29863
3926,45026
3926,1575
3926,29864
3927,7682
3927,10493
3927,22603
3927,29865
3927,34803
3927,35140
3927,38309
3927,10797
3927,24740
3927,29866
3927,43745
3927,57004
3927,5563
3927,20176
3927,29867
3927,60596
3927,16525
3927,29868
3927,7551
3927,18517
3927,26920
3927,29869
3927,37365
3927,40196
3927,54049
3927,29870
3927,44358
3927,29871
3927,29872
3927,29873
3927,29874
3928,3672
3928,3922
3928,9157
3928,10060
3928,29875
3928,37835
3928,4757
3928,16562
3928,29230
3928,29876
3928,40519
3928,42039
3928,56789
3928,57917
3928,29877
3928,29017
3928,29878
3928,45020
3928,17931
3928,29879
3928,32826
3928,40469
3928,6460
3928,6761
3928,16115
3928,29880
3929,18741
3929,29881
3929,21803
3929,29882
3929,31023
3929,29883
3929,9358
3929,29884
3929,29885
3929,29886
3929,29887
3930,19974
3930,29616
3930,29888
3930,36242
3931,733
3931,859
3931,1192
3931,2567
3931,6110
3931,7703
3931,16867
3931,29731
3931,29889
3931,46215
3931,51448
3931,57939
3931,60687
3931,11688
3931,16816
3931,25522
3931,29890
3931,32460
3931,46450
3931,46508
3931,52966
3931,58904
3931,11690
3931,29891
3931,47331
3931,59345
3931,60218
3931,62710
3931,29892
3931,10501
3931,22613
3931,29893
3931,35148
3931,49440
3931,57271
3931,8185
3931,24679
3931,26583
3931,29894
3931,29895
3931,29896
3932,591
3932,10418
3932,53162
3933,27172
3933,29897
3933,2378
3933,29898
3933,54985
3933,29899
3933,56925
3933,29900
3933,29901
3933,29902
3933,29903
3933,29904
3934,29905
3934,51598
3934,628
3934,2359
3934,8697
3934,28273
3934,29906
3934,31918
3934,29907
3934,8238
3934,13254
3934,13273
3934,14958
3934,15337
3934,17170
3934,17683
3934,18119
3934,23228
3934,24368
3934,27561
3934,28316
3934,29908
3934,32723
3934,35097
3934,39623
3934,40105
3934,41060
3934,46762
3934,29909
3934,12077
3934,29910
3935,1
3936,29911
3936,29912
3936,29913
3936,29914
3936,29915
3936,29916
3936,29917
3936,29918
3937,7030
3937,8842
3937,18054
3937,20512
3937,20631
3937,29919
3937,36928
3937,40978
3937,42421
3937,48486
3937,54138
3937,60078
3937,60301
3937,20519
3937,29920
3937,41998
3937,29921
3937,29922
3937,29923
3937,29924
3937,29925
3937,29926
3937,29927
3937,29928
3937,29929
3937,29930
3937,29931
3937,29932
3937,40615
3937,29933
3937,32095
3937,37967
3937,29934
3938,29935
3938,11726
3938,29936
3938,29937
3938,43418
3938,5088
3938,29938
3938,17475
3938,29939
3938,30077
3938,24068
3938,29940
3938,29941
3939,6127
3939,8096
3940,29905
3940,51598
3940,628
3940,2359
3940,8697
3940,28273
3940,29906
3940,31918
3940,29907
3940,8238
3940,13254
3940,13273
3940,14958
3940,15337
3940,17170
3940,17683
3940,18119
3940,23228
3940,24368
3940,27561
3940,28316
3940,29908
3940,32723
3940,35097
3940,39623
3940,40105
3940,41060
3940,46762
3940,29909
3940,12077
3940,29910
3941,29942
3941,12031
3941,29943
3941,29944
3941,29945
3941,29946
3941,40069
3941,49221
3941,51819
3941,29947
3941,29948
3941,29949
3941,43006
3941,29950
3941,29951
3941,29952
3942,29953
3942,29954
3942,29955
3942,29956
3942,29957
3942,29958
3942,29959
3943,8993
3943,16458
3943,29960
3943,37222
3943,48336
3943,49462
3943,51492
3943,53648
3943,54397
3943,55226
3943,57542
3943,29961
3943,32366
3943,37403
3943,29962
3943,57720
3943,29963
3943,29964
3943,29965
3943,29966
3943,29967
3943,29968
3943,29969
3943,29970
3943,29971
3943,29972
3943,29973
3943,29974
3943,29975
3943,31137
3943,29976
3944,11606
3944,12498
3944,16078
3944,24573
3944,26239
3944,29977
3944,9869
3944,12500
3944,16080
3944,24575
3944,26241
3944,29978
3944,12499
3944,16079
3944,24574
3944,26240
3944,29979
3944,12503
3944,16081
3944,24578
3944,26242
3944,29980
3944,33898
3944,14555
3944,17559
3944,22631
3944,24583
3944,26245
3944,29981
3944,31324
3944,35610
3944,50602
3944,58563
3944,855
3944,1919
3944,8419
3944,9332
3944,11195
3944,21533
3944,25209
3944,26496
3944,27604
3944,29982
3944,44627
3944,45997
3944,50589
3944,58445
3944,60745
3944,61760
3944,29983
3944,34777
3944,24584
3944,29078
3944,29984
3944,29985
3944,29986
3944,33276
3944,57173
3945,3503
3945,29598
3945,29987
3945,38973
3945,42797
3945,47340
3945,29988
3945,29989
3945,35539
3945,29990
3945,52534
3945,53677
3945,29991
3945,35543
3945,2475
3945,29992
3945,15799
3945,29993
3945,35908
3945,29994
3945,29995
3945,29996
3945,29997
3945,29998
3945,35536
3945,20712
3945,29999
3945,57563
3945,18673
3945,30000
3945,30001
3946,26158
3946,30002
3946,56570
3946,57124
3946,57469
3946,57687
3946,61185
3946,1097
3946,2630
3946,2659
3946,3176
3946,10392
3946,11782
3946,17943
3946,29639
3946,30003
3946,38356
3946,43044
3946,45180
3946,45803
3946,47012
3946,51198
3946,54384
3946,55229
3946,55903
3946,56735
3946,60032
3946,60650
3946,62108
3946,62988
3946,62996
3946,1438
3946,17287
3946,25374
3946,25527
3946,30004
3946,31847
3946,44665
3946,46713
3946,50376
3946,54292
3946,56674
3946,59467
3946,60699
3946,20737
3946,30005
3946,41532
3946,49924
3946,51660
3946,56985
3946,61476
3946,21411
3946,30006
3946,40515
3946,40
3946,30007
3946,55146
3946,17161
3946,30008
3946,58340
3946,30009
3946,37694
3946,56794
3946,30010
3947,18744
3947,30011
3947,30012
3947,30013
3947,30014
3947,12844
3947,30015
3947,30016
3947,30017
3947,30018
3948,9295
3948,19972
3948,27242
3948,29615
3948,30019
3948,36237
3949,12115
3949,30020
3949,31692
3949,32861
3949,30021
3949,31693
3949,43463
3949,45358
3949,61149
3949,4795
3949,30022
3949,4798
3949,26501
3949,30023
3949,43435
3949,20561
3949,20575
3949,30024
3949,46199
3949,53503
3950,29360
3950,30025
3950,12305
3950,29361
3950,30026
3950,30027
3950,30028
3950,30029
3950,30030
3950,30031
3951,11818
3951,15327
3951,15341
3951,19749
3951,24233
3951,30032
3951,34434
3951,34436
3951,38211
3951,45501
3951,49828
3951,50626
3951,53059
3951,54535
3951,55894
3951,58446
3951,58653
3951,62015
3951,17839
3951,18193
3951,24859
3951,30033
3951,33766
3951,34133
3951,34251
3951,35103
3951,35354
3951,35429
3951,1715
3951,1745
3951,8765
3951,11097
3951,13552
3951,17855
3951,17870
3951,23090
3951,23425
3951,28716
3951,30034
3951,33352
3951,35082
3951,46763
3951,21085
3951,24337
3951,29788
3951,30035
3951,34270
3951,36670
3951,36674
3951,40172
3951,40718
3951,43371
3951,50707
3951,54186
3951,30036
3951,30037
3951,31050
3951,33738
3951,43505
3951,30038
3951,15274
3951,30039
3951,35084
3951,15280
3951,15336
3951,29808
3951,30040
3951,31094
3951,33431
3951,35035
3951,36348
3951,44108
3951,56732
3951,9897
3951,17716
3951,30041
3951,33780
3952,30042
3952,30043
3952,30044
3952,30045
3952,30046
3953,5653
3953,11659
3953,13314
3953,31215
3953,40482
3953,47545
3953,48460
3953,61095
3954,1
3955,30047
3955,35896
3955,30048
3955,30049
3955,30050
3955,30051
3955,61717
3955,30052
3955,30053
3955,30054
3955,30055
3955,28522
3955,30056
3956,30057
3956,30058
3956,30059
3956,30060
3956,35249
3956,30061
3956,30062
3956,46543
3956,30063
3956,30064
3957,30065
3957,59798
3957,26851
3957,30066
3957,19607
3957,30067
3957,27702
3957,30068
3957,28209
3957,30069
3957,31261
3957,30070
3958,7379
3958,9098
3958,11125
3958,26478
3958,30071
3958,36729
3958,44577
3958,52094
3958,1369
3958,1522
3958,7260
3958,7311
3958,22453
3958,22901
3958,23833
3958,26053
3958,28320
3958,30072
3958,38680
3958,44017
3958,51472
3958,52934
3958,62759
3958,85
3958,1836
3958,6476
3958,16874
3958,24460
3958,30073
3958,34804
3958,39172
3958,47546
3958,48835
3958,51463
3958,51924
3958,1158
3958,2918
3958,30074
3958,49810
3958,52980
3958,58168
3958,30075
3958,35060
3958,50370
3958,30076
3958,17475
3958,29939
3958,30077
3958,30078
3958,30079
3959,1235
3959,3045
3959,19205
3959,20092
3959,25846
3959,28022
3959,28398
3959,30080
3959,38078
3959,42351
3959,1230
3959,18910
3959,30081
3959,603
3959,2700
3959,3374
3959,3915
3959,20555
3959,25433
3959,28761
3959,30082
3959,36879
3959,37553
3959,39747
3959,12219
3959,16205
3959,19024
3959,28338
3959,30083
3959,3378
3959,16340
3959,18095
3959,25841
3959,30084
3959,30085
3959,30086
3959,36881
3959,24564
3959,25847
3959,30087
3959,36953
3959,30088
3959,30089
3959,30090
3959,1549
3959,8437
3959,8792
3959,9998
3959,18913
3959,20556
3959,21448
3959,23331
3959,30091
3959,32129
3959,32168
3959,37558
3959,40645
3959,51530
3959,9443
3959,9992
3959,15120
3959,16199
3959,18651
3959,28049
3959,28058
3959,30092
3959,20557
3959,30093
3960,29011
3960,30094
3960,37681
3960,44385
3960,30095
3960,1337
3960,28578
3960,30096
3960,39249
3960,39989
3960,40999
3960,42753
3960,50682
3960,54636
3960,57895
3960,30097
3960,30098
3960,37565
3960,30099
3960,30100
3960,30101
3960,30102
3960,30103
3961,30104
3961,22693
3961,30105
3961,42702
3961,30106
3961,30107
3961,42703
3961,30108
3961,30109
3961,30110
3961,30111
3962,30112
3962,30113
3962,30114
3962,30115
3962,30116
3962,30117
3962,30118
3963,30119
3963,27998
3963,30120
3963,30121
3963,15953
3963,30122
3963,48584
3963,57318
3963,30123
3963,30124
3963,30125
3963,30126
3963,56154
3964,28610
3964,30127
3964,31532
3964,32753
3964,42316
3964,30128
3964,59164
3964,30129
3964,6639
3964,30130
3964,35074
3964,30131
3964,6644
3964,19832
3964,30132
3964,30133
3964,30134
3964,30135
3965,30136
3965,25538
3965,30137
3965,35479
3965,30138
3965,30139
3965,30140
3965,30141
3965,30142
3965,30143
3965,30144
3965,30145
3965,30146
3965,37660
3965,30147
3965,30148
3965,30149
3966,4576
3966,8737
3966,30150
3966,34532
3966,43443
3966,46579
3966,79
3966,4738
3966,11780
3966,13879
3966,30151
3966,57141
3966,18785
3966,25524
3966,30152
3966,47982
3966,81
3966,16006
3966,30153
3966,39250
3966,46916
3967,9880
3967,9932
3967,12714
3967,30154
3967,53780
3967,56654
3967,59208
3967,59994
3967,62960
3967,640
3967,2837
3967,4828
3967,8953
3967,12524
3967,15409
3967,30155
3967,44531
3967,46655
3967,51929
3967,57792
3967,59423
3967,63299
3967,2907
3967,6252
3967,13423
3967,30156
3967,37498
3967,41265
3967,48971
3967,52091
3967,55060
3967,56411
3967,61443
3967,10829
3967,14522
3967,30157
3967,33940
3967,46342
3967,49645
3967,49664
3967,59676
3967,60109
3967,63295
3967,30158
3967,34713
3967,35879
3967,45185
3967,55009
3967,57807
3967,59948
3967,61219
3967,8605
3967,30159
3967,30160
3967,44333
3967,13163
3967,30161
3967,59429
3968,1
3969,30162
3969,30163
3969,30164
3969,30165
3969,30166
3969,12485
3969,30167
3969,30168
3969,19774
3969,30169
3969,30170
3970,3300
3970,30171
3970,8176
3970,22072
3970,23355
3970,24758
3970,30172
3970,43733
3970,44060
3970,45910
3970,62078
3970,30173
3970,10837
3970,14282
3970,30174
3970,134
3970,30175
3970,30176
3970,30177
3970,30178
3970,48868
3970,30179
3970,30180
3970,49475
3970,59652
3970,30181
3970,4813
3970,9700
3970,10834
3970,30182
3970,53159
3970,53990
3970,57193
3970,30183
3971,30184
3971,30185
3971,30186
3971,30187
3971,13689
3971,30188
3971,30189
3971,30190
3971,13691
3971,30191
3971,18899
3971,30192
3971,30193
3971,13394
3971,24179
3971,30194
3971,30195
3971,13443
3971,30196
3971,30197
3972,23053
3972,30198
3972,30199
3972,30200
3972,42631
3972,30201
3973,30202
3973,30203
3973,31481
3973,30204
3973,30205
3973,9107
3973,11401
3973,30206
3973,32989
3973,30207
3973,30208
3973,33716
3973,30209
3973,17942
3973,30210
3973,30211
3974,26287
3974,30212
3974,31478
3974,31488
3974,43465
3974,30213
3974,30214
3974,30215
3974,30216
3974,31484
3974,11707
3974,30217
3974,44641
3974,59703
3974,30218
3974,62732
3974,19312
3974,23582
3974,30219
3974,59319
3975,9480
3975,36848
3975,39118
3976,30220
3976,30221
3976,185
3976,194
3976,199
3976,27123
3976,30222
3976,33604
3976,39207
3976,51601
3976,2038
3976,2361
3976,12073
3976,13267
3976,17669
3976,30223
3976,31077
3976,36303
3976,57345
3976,57585
3976,30224
3976,30225
3976,33367
3976,34473
3976,30226
3976,30227
3977,30228
3977,43927
3977,44478
3977,47633
3977,51146
3977,52566
3977,7003
3977,30229
3977,36334
3977,47636
3977,52569
3977,58530
3977,30230
3977,44585
3977,30231
3977,36335
3977,30232
3977,52570
3978,10482
3978,30233
3978,36229
3978,40728
3978,41823
3978,51153
3978,7794
3978,29236
3978,30234
3978,36325
3978,40730
3978,57991
3978,30235
3978,38509
3978,54786
3978,15169
3978,23724
3978,30236
3978,40516
3978,63005
3978,17361
3978,19721
3978,22184
3978,30237
3978,35204
3978,36231
3978,39278
3978,40337
3978,46379
3978,30238
3978,37346
3978,51160
3978,30239
3978,7800
3978,30240
3978,30241
3979,30242
3979,30243
3979,30244
3979,30245
3979,54878
3979,30246
3979,30247
3979,30248
3979,30249
3980,30250
3980,30251
3980,58999
3980,30252
3980,3125
3980,12568
3980,30253
3980,9415
3980,16380
3980,21410
3980,29404
3980,30254
3980,51456
3980,59355
3980,30255
3980,35853
3980,30256
3980,30257
3980,30258
3980,30259
3980,40373
3980,54824
3981,27748
3981,30260
3981,30261
3981,15796
3981,30262
3981,34684
3981,26865
3981,30263
3981,61138
3981,30264
3981,30265
3981,11133
3981,30266
3981,23557
3981,30267
3981,34700
3981,51410
3981,5329
3981,25917
3981,30268
3981,30269
3981,51412
3981,6084
3981,17506
3981,30270
3981,30271
3981,30272
3981,51416
3981,30273
3982,8260
3982,21043
3982,24238
3982,24320
3982,30274
3982,34904
3982,9308
3982,30275
3982,32040
3982,42166
3982,29109
3982,30276
3982,32724
3982,34111
3982,34906
3982,37159
3982,47675
3982,58459
3982,18605
3982,27009
3982,30277
3982,30416
3982,32735
3982,36098
3982,40808
3982,41661
3982,42165
3982,43090
3982,44541
3982,47298
3982,53228
3982,58305
3982,63255
3982,30278
3982,30279
3982,30280
3982,5991
3982,27012
3982,30281
3982,33424
3982,52101
3982,30282
3982,19488
3982,30283
3982,40346
3983,10639
3983,30284
3983,55120
3983,2167
3983,30285
3983,32007
3983,34953
3983,41107
3983,50266
3983,10916
3983,21497
3983,30286
3983,35132
3983,38247
3983,39926
3983,840
3983,30287
3983,18017
3983,26984
3983,30288
3983,34934
3983,39027
3983,18011
3983,24625
3983,30289
3983,39277
3983,10026
3983,30290
3983,40732
3983,30291
3983,23540
3983,30292
3983,30293
3983,30294
3983,21901
3983,30295
3983,36029
3983,36538
3984,1
3985,30296
3985,30297
3985,30298
3985,30299
3985,30300
3986,30301
3986,51494
3986,60994
3986,30302
3986,53722
3986,30303
3986,30304
3986,31611
3986,61709
3986,30305
3986,44062
3986,22287
3986,30306
3986,35933
3987,30307
3987,7567
3987,21020
3987,27038
3987,27272
3987,30308
3987,45769
3987,47950
3987,48389
3987,53832
3987,61365
3987,24006
3987,25099
3987,30309
3987,40116
3987,44061
3987,47641
3987,59426
3987,62383
3987,20143
3987,30310
3987,50442
3987,51484
3987,30311
3987,60629
3987,21238
3987,24659
3987,30312
3987,32666
3987,38048
3987,57802
3987,30313
3987,30314
3987,54094
3987,30315
3987,30316
3987,30317
3987,59499
3987,30318
3987,42234
3987,46886
3987,46947
3987,54489
3987,62200
3987,27934
3987,30319
3987,32284
3987,32791
3987,37381
3988,1
3989,30320
3989,30321
3989,30322
3990,30323
3990,30324
3990,30325
3990,30326
3990,37241
3990,22555
3990,30327
3991,13013
3991,30328
3991,30332
3991,30656
3991,30854
3991,49395
3991,30329
3991,30330
3991,30331
3991,30673
3992,13013
3992,30328
3992,30332
3992,30656
3992,30854
3992,49395
3992,7127
3992,16094
3992,30333
3992,30855
3992,30334
3992,30335
3992,30336
3992,16100
3992,30337
3992,30338
3992,33519
3992,7131
3992,14048
3992,30339
3992,30348
3992,30908
3992,63178
3992,30340
3992,30341
3992,30863
3992,30342
3992,30864
3993,30343
3993,30898
3993,8340
3993,13693
3993,30344
3993,30511
3993,30895
3993,13696
3993,30345
3993,30878
3993,12124
3993,30346
3993,30879
3993,60642
3993,30347
3993,7131
3993,14048
3993,30339
3993,30348
3993,30908
3993,63178
3993,13512
3993,30349
3993,30675
3993,30852
3993,30904
3993,63175
3993,30350
3993,30351
3994,7126
3994,13694
3994,14228
3994,30352
3994,30494
3994,30668
3994,12427
3994,13015
3994,13695
3994,30353
3994,30533
3994,5739
3994,14047
3994,30354
3994,31505
3994,33532
3994,12126
3994,30355
3994,30356
3994,30357
3994,30844
3994,30358
3994,30359
3994,30360
3994,30930
3994,30361
3994,8328
3994,13513
3994,30362
3994,30905
3994,63176
3995,12121
3995,12653
3995,13035
3995,30363
3995,12122
3995,13036
3995,30364
3995,30504
3995,30365
3995,30366
3995,30942
3995,30367
3995,30368
3995,30849
3995,30369
3995,30370
3995,6225
3995,12169
3995,30371
3995,30372
3996,30373
3997,30374
3997,30375
3997,30376
3997,30465
3997,30377
3997,30378
3997,29355
3997,30379
3997,30380
3997,30381
3997,12488
3997,30382
3997,30383
3998,30384
3998,30385
3998,30386
3998,30387
3998,30388
3998,30389
3998,30390
3998,30391
3999,30392
3999,15443
3999,30393
4000,30394
4001,30395
4001,34718
4001,58576
4001,30396
4001,979
4001,4997
4001,6493
4001,20991
4001,29472
4001,30397
4001,40631
4001,44242
4001,47807
4001,48378
4001,51065
4001,51691
4001,51957
4001,52352
4001,59042
4001,60603
4001,61915
4001,2792
4001,4638
4001,25515
4001,30398
4001,52979
4001,57816
4001,59578
4001,30399
4001,39468
4001,47928
4001,15594
4001,30400
4001,57268
4001,57280
4001,58689
4001,30401
4001,30402
4001,30403
4001,58691
4002,21510
4002,30404
4002,30405
4002,30406
4002,10663
4002,30407
4002,31304
4002,30408
4002,30409
4002,30410
4002,16452
4002,25262
4002,30411
4002,30412
4002,39296
4003,1815
4003,6705
4003,14705
4003,17171
4003,27562
4003,30413
4003,31713
4003,32248
4003,35045
4003,35104
4003,35915
4003,42377
4003,50716
4003,51600
4003,62094
4003,30414
4003,62183
4003,901
4003,9011
4003,30415
4003,32044
4003,34414
4003,35320
4003,52258
4003,18605
4003,27009
4003,30277
4003,30416
4003,32735
4003,36098
4003,40808
4003,41661
4003,42165
4003,43090
4003,44541
4003,47298
4003,53228
4003,58305
4003,63255
4003,1717
4003,23460
4003,30417
4003,33492
4003,42169
4003,51133
4003,13302
4003,17892
4003,20723
4003,30418
4003,33485
4003,51127
4003,30419
4003,30420
4003,44819
4004,30421
4004,285
4004,28446
4004,30422
4004,44701
4004,27835
4004,30423
4004,37652
4004,23
4004,28536
4004,30424
4004,30425
4004,30426
4004,30427
4004,31205
4004,42435
4004,30428
4004,30429
4004,30430
4005,30431
4006,30432
4006,15715
4006,30433
4006,33097
4006,30434
4006,30435
4006,30436
4006,30437
4006,30438
4006,30439
4006,30440
4006,30441
4007,30442
4007,54428
4007,30443
4007,32798
4007,29843
4007,30444
4007,34955
4007,38567
4007,30445
4007,2184
4007,10028
4007,29237
4007,30446
4007,30447
4007,30448
4007,30449
4007,30450
4007,30451
4007,30452
4007,15842
4007,30453
4007,9273
4007,23723
4007,30454
4007,32705
4007,40305
4007,30455
4007,30456
4008,13806
4008,18466
4008,23675
4008,30457
4008,33658
4008,47746
4009,13806
4009,18466
4009,23675
4009,30457
4009,33658
4009,47746
4010,13806
4010,18466
4010,23675
4010,30457
4010,33658
4010,47746
4011,13806
4011,18466
4011,23675
4011,30457
4011,33658
4011,47746
4011,30458
4012,30459
4013,30460
4013,29354
4013,30461
4013,20507
4013,29353
4013,30462
4013,30463
4013,30640
4013,30464
4013,30376
4013,30465
4014,15001
4014,18551
4014,30466
4014,30467
4014,30468
4014,37936
4014,15004
4014,18557
4014,30469
4014,32181
4014,36374
4014,49404
4014,58883
4014,15008
4014,30470
4014,38658
4014,15006
4014,30471
4014,30472
4014,15007
4014,30473
4014,15005
4014,26138
4014,30474
4014,32581
4014,15003
4014,30475
4014,32576
4014,55300
4014,28342
4014,30476
4014,53143
4015,30477
4015,30478
4015,30479
4015,30480
4015,30481
4015,30482
4015,41765
4015,45133
4015,53309
4015,30483
4015,38382
4015,59649
4015,30484
4015,30485
4015,44696
4015,30486
4016,1
4017,2873
4017,8878
4017,9094
4017,9225
4017,13579
4017,15709
4017,30487
4017,42697
4017,53779
4017,61646
4017,8986
4017,20997
4017,30488
4017,46447
4017,30489
4017,37957
4017,30490
4017,30491
4018,30492
4018,49396
4018,13524
4018,30493
4018,30532
4018,7126
4018,13694
4018,14228
4018,30352
4018,30494
4018,30668
4018,7132
4018,13507
4018,30495
4018,30911
4018,63173
4018,30496
4018,30497
4018,49403
4018,16173
4018,30498
4018,30499
4018,12432
4018,30500
4018,30730
4018,33516
4018,36790
4018,30501
4019,10842
4019,11883
4019,12681
4019,13292
4019,14045
4019,14241
4019,27732
4019,30502
4019,30660
4019,30875
4019,30923
4019,10841
4019,12682
4019,14044
4019,14242
4019,27733
4019,30503
4019,30659
4019,30876
4019,30924
4019,12122
4019,13036
4019,30364
4019,30504
4019,30505
4019,30720
4019,30506
4019,30525
4019,30915
4019,49397
4019,12424
4019,30507
4019,18178
4019,18418
4019,30508
4019,30509
4019,30676
4019,11843
4019,12863
4019,30510
4020,8340
4020,13693
4020,30344
4020,30511
4020,30895
4020,30512
4020,30866
4020,30513
4020,30514
4020,13685
4020,30515
4020,33022
4020,33523
4020,24760
4020,30516
4020,30850
4020,30928
4020,51809
4020,30517
4020,8322
4020,30518
4020,30519
4020,30520
4020,51804
4021,13246
4021,13505
4021,30521
4021,30842
4021,30901
4021,30943
4021,63170
4021,13506
4021,30522
4021,30902
4021,30934
4021,63171
4021,8342
4021,30523
4021,30897
4021,12431
4021,30524
4021,30506
4021,30525
4021,30915
4021,49397
4021,12415
4021,12654
4021,30526
4021,31723
4021,30527
4021,30674
4021,10848
4021,30528
4021,30871
4021,30881
4021,30936
4021,30529
4021,14249
4021,30530
4021,60636
4022,30531
4022,30946
4022,61461
4022,13524
4022,30493
4022,30532
4022,12427
4022,13015
4022,13695
4022,30353
4022,30533
4022,12410
4022,12428
4022,13681
4022,30534
4022,30717
4022,30914
4022,29057
4022,30535
4022,30727
4022,49399
4022,30536
4022,7129
4022,13249
4022,30537
4022,33530
4022,30538
4022,31724
4023,18340
4023,18384
4023,18393
4023,18958
4023,19516
4023,30539
4023,30540
4023,30541
4023,30542
4023,4239
4023,18388
4023,30543
4023,30608
4023,30544
4023,30545
4023,30546
4023,63076
4023,30547
4023,30548
4023,12455
4023,30549
4023,30550
4024,30551
4024,20491
4024,24453
4024,30552
4024,1944
4024,18841
4024,30553
4024,3365
4024,11988
4024,17544
4024,24456
4024,30554
4024,48639
4024,49039
4024,49857
4024,53827
4024,56977
4024,13144
4024,30555
4024,61420
4024,30556
4024,30557
4024,30558
4024,30574
4024,30559
4025,4996
4025,7673
4025,22360
4025,30560
4025,42972
4025,46615
4025,51257
4025,59206
4025,9168
4025,10250
4025,22011
4025,30561
4025,43659
4025,48423
4025,48859
4025,53760
4025,58030
4025,8297
4025,30562
4025,10402
4025,11848
4025,13769
4025,30563
4025,38971
4025,30564
4025,38065
4025,53759
4025,1957
4025,24387
4025,30565
4026,30566
4026,32359
4027,30567
4027,30568
4027,30569
4027,15969
4027,30570
4027,30571
4027,30572
4027,30573
4027,45371
4027,30558
4027,30574
4027,30575
4027,30576
4027,34667
4028,15526
4028,30577
4028,44456
4028,47635
4028,12449
4028,18842
4028,19014
4028,30578
4028,36896
4028,12448
4028,20501
4028,30579
4028,30580
4028,12451
4028,20488
4028,30581
4028,59144
4028,30582
4029,27904
4029,30583
4029,32584
4029,32589
4029,34596
4029,57660
4029,11228
4029,30584
4029,30585
4029,30820
4029,48222
4029,61356
4029,23383
4029,30586
4029,49928
4029,30587
4029,59656
4029,8371
4029,30588
4029,5307
4029,5919
4029,12104
4029,17096
4029,18469
4029,22897
4029,30589
4029,42326
4029,45035
4029,60480
4029,13329
4029,30590
4029,43142
4029,47393
4029,59822
4029,62987
4029,2925
4029,30591
4029,30592
4030,25253
4030,30593
4030,47004
4030,30594
4030,5599
4030,30595
4030,4090
4030,25257
4030,30596
4030,17226
4030,30597
4030,26011
4030,30598
4030,30599
4030,48647
4030,30600
4030,30601
4030,44742
4030,58255
4030,30602
4030,30603
4030,54805
4030,54814
4030,30604
4030,30605
4031,15522
4031,30606
4031,63214
4031,1937
4031,9779
4031,30607
4031,53826
4031,59112
4031,4239
4031,18388
4031,30543
4031,30608
4032,30609
4032,30610
4032,38258
4032,30611
4032,30612
4032,30613
4032,30614
4032,30615
4032,30616
4033,30617
4033,12622
4033,30618
4033,23128
4033,30619
4033,52154
4033,30620
4033,30621
4033,30622
4033,30623
4033,30624
4034,5654
4034,30625
4034,35886
4034,40750
4034,42660
4034,50564
4034,53384
4034,53739
4034,55857
4034,8989
4034,30626
4034,50439
4034,2666
4034,30627
4034,30628
4034,19463
4034,21593
4034,30629
4034,34865
4034,35063
4034,30630
4034,30631
4035,30632
4035,30633
4035,30634
4035,30635
4036,30636
4036,29352
4036,30637
4036,30638
4036,29358
4036,30639
4036,30463
4036,30640
4036,20509
4036,30641
4037,12778
4037,30642
4037,56348
4037,6020
4037,10020
4037,20474
4037,30643
4037,40659
4037,46569
4037,49953
4037,51033
4037,9252
4037,12491
4037,16880
4037,20069
4037,30644
4037,30645
4037,38054
4037,26116
4037,30646
4037,30647
4037,30648
4037,22252
4037,30649
4037,37541
4038,2353
4038,30650
4038,44306
4038,14816
4038,30651
4038,362
4038,15902
4038,30652
4038,42916
4038,42956
4038,43763
4038,22902
4038,28990
4038,30653
4038,4589
4038,30654
4038,34778
4038,59276
4039,30655
4039,54268
4039,60633
4039,13013
4039,30328
4039,30332
4039,30656
4039,30854
4039,49395
4039,30657
4039,61452
4039,30658
4039,10841
4039,12682
4039,14044
4039,14242
4039,27733
4039,30503
4039,30659
4039,30876
4039,30924
4039,10842
4039,11883
4039,12681
4039,13292
4039,14045
4039,14241
4039,27732
4039,30502
4039,30660
4039,30875
4039,30923
4039,16168
4039,30661
4039,30728
4039,30870
4039,30662
4039,60638
4039,5138
4039,30663
4039,60643
4039,30664
4039,31510
4039,33525
4040,3648
4040,30665
4040,30933
4040,8338
4040,13247
4040,16093
4040,30666
4040,30894
4040,30667
4041,7126
4041,13694
4041,14228
4041,30352
4041,30494
4041,30668
4041,12857
4041,13251
4041,16096
4041,30669
4042,13291
4042,30670
4042,30925
4042,30671
4042,30926
4042,8339
4042,12426
4042,13525
4042,27827
4042,30672
4042,30843
4042,30893
4042,30944
4042,30331
4042,30673
4042,30527
4042,30674
4042,13512
4042,30349
4042,30675
4042,30852
4042,30904
4042,63175
4042,30509
4042,30676
4042,30677
4043,5064
