movie_id,country_id
2494,19
2495,1
2496,3
2497,7
2498,1
2499,11
2500,37
2501,4
2502,47
2503,47
2504,47
2505,47
2506,47
2507,47
2508,1
2509,1
2510,47
2511,47
2512,44
2512,50
2512,8
2512,36
2512,59
2512,1
2513,47
2514,19
2515,7
2516,1
2517,49
2518,22
2519,22
2520,1
2521,55
2522,20
2523,14
2524,1
2525,1
2526,18
2527,1
2528,45
2529,22
2530,13
2531,7
2531,20
2532,46
2533,46
2534,59
2535,4
2536,3
2537,11
2538,19
2539,49
2540,4
2541,1
2542,59
2543,17
2544,1
2545,4
2546,4
2547,15
2547,14
2548,1
2549,1
2550,1
2551,24
2552,1
2553,17
2554,7
2554,8
2554,1
2554,14
2555,17
2556,59
2557,49
2558,16
2559,46
2560,1
2561,3
2562,1
2563,4
2563,7
2563,16
2563,17
2563,18
2563,22
2563,1
2564,34
2565,4
2566,26
2567,1
2568,37
2569,3
2570,3
2571,1
2572,1
2573,1
2574,1
2575,3
2576,1
2577,1
2578,1
2579,14
2579,21
2580,1
2581,1
2582,1
2583,1
2584,29
2585,2
2586,24
2586,7
2586,14
2587,18
2588,4
2589,17
2590,4
2591,13
2591,1
2592,1
2593,1
2594,3
2595,3
2596,3
2597,1
2597,7
2598,1
2599,18
2600,1
2600,11
2600,37
2601,1
2601,17
2602,34
2603,18
2604,40
2605,1
2606,12
2607,22
2608,19
2609,1
2610,7
2611,4
2612,2
2613,12
2614,12
2614,4
2615,47
2616,12
2617,12
2618,24
2618,12
2619,12
2620,3
2621,12
2622,12
2623,1
2624,47
2625,25
2626,4
2627,4
2628,1
2629,7
2630,4
2631,47
2632,22
2633,7
2633,1
2633,18
2634,47
2635,14
2635,21
2635,1
2636,47
2637,47
2638,47
2639,47
2640,3
2641,7
2642,3
2643,4
2644,12
2645,4
2646,18
2646,1
2647,46
2648,46
2649,11
2650,46
2651,22
2652,1
2653,1
2654,43
2655,19
2656,20
2657,17
2657,1
2657,7
2658,7
2659,18
2660,1
2661,83
2661,1
2661,37
2662,1
2663,1
2664,4
2665,4
2666,22
2667,1
2668,12
2669,14
2669,21
2670,11
2671,4
2672,8
2673,1
2674,20
2674,8
2675,66
2675,26
2676,14
2677,39
2678,1
2678,7
2678,18
2679,1
2680,34
2681,1
2682,12
2683,57
2684,4
2685,1
2686,4
2687,1
2688,19
2689,19
2690,1
2691,17
2692,1
2693,1
2693,26
2694,7
2694,24
2695,14
2696,1
2697,24
2698,1
2699,18
2700,3
2701,57
2702,1
2703,1
2704,1
2705,1
2706,1
2707,31
2707,7
2708,1
2709,68
2710,1
2711,1
2712,20
2713,7
2713,14
2713,21
2713,17
2713,1
2714,18
2715,18
2716,4
2717,4
2717,1
2718,4
2719,1
2720,54
2721,4
2721,1
2722,4
2723,4
2724,4
2725,4
2726,4
2727,4
2728,1
2729,4
2730,4
2731,4
2732,4
2733,4
2734,4
2735,4
2736,4
2737,7
2738,4
2739,4
2740,3
2741,18
2742,4
2743,7
2744,1
2745,50
2745,8
2745,48
2745,7
2746,1
2747,7
2748,4
2749,16
2750,1
2751,4
2752,4
2753,3
2754,1
2755,1
2756,17
2757,4
2758,1
2759,17
2759,1
2760,3
2761,4
2762,22
2763,1
2764,1
2765,1
2766,4
2767,4
2768,1
2769,17
2770,17
2771,17
2772,1
2773,3
2774,53
2775,3
2776,45
2777,8
2778,8
2779,1
2780,1
2781,53
2782,20
2783,1
2784,63
2784,8
2785,40
2785,16
2786,3
2787,26
2788,3
2789,1
2789,18
2790,11
2791,1
2792,1
2793,4
2794,7
2795,7
2796,1
2797,24
2798,14
2799,1
2800,18
2800,1
2801,44
2802,1
2803,54
2804,18
2805,50
2806,7
2807,1
2808,7
2808,1
2808,31
2809,1
2810,1
2811,4
2812,3
2813,3
2814,1
2815,3
2816,4
2817,1
2818,2
2819,60
2820,13
2821,1
2822,22
2822,1
2823,1
2824,12
2825,58
2826,1
2827,1
2828,34
2828,7
2829,17
2829,1
2830,1
2831,84
2831,1
2832,3
2833,2
2834,4
2835,14
2836,1
2837,1
2838,20
2839,1
2840,19
2841,3
2842,4
2843,45
2844,25
2844,14
2844,38
2844,8
2845,1
2846,25
2847,20
2848,1
2848,17
2849,34
2850,1
2851,4
2852,2
2853,7
2854,1
2855,18
2856,8
2857,4
2858,3
2859,3
2860,1
2861,7
2861,1
2861,14
2862,1
2863,2
2864,1
2865,3
2866,14
2867,7
2867,17
2867,1
2868,1
2869,37
2870,4
2871,2
2872,20
2873,11
2874,4
2875,1
2876,18
2877,18
2878,44
2879,19
2880,19
2881,1
2882,19
2883,19
2884,1
2885,3
2886,19
2887,1
2888,1
2889,22
2890,1
2891,17
2892,1
2893,22
2894,3
2895,26
2896,8
2897,4
2898,1
2899,4
2900,2
2901,34
2902,25
2902,7
2903,1
2904,14
2904,76
2904,1
2905,1
2906,1
2907,19
2908,1
2909,1
2910,3
2911,85
2912,7
2912,14
2912,21
2912,31
2912,1
2913,57
2914,43
2915,8
2916,2
2917,4
2918,4
2919,19
2920,18
2921,1
2922,11
2922,1
2923,3
2924,45
2925,2
2926,1
2927,1
2928,1
2929,1
2930,11
2931,46
2932,1
2933,1
2934,1
2934,60
2934,17
2935,43
2935,1
2936,4
2937,5
2938,1
2939,19
2940,1
2941,4
2942,17
2942,1
2943,3
2944,1
2945,1
2946,18
2947,67
2947,1
2948,1
2949,1
2950,1
2951,1
2952,1
2953,1
2954,1
2955,4
2956,20
2957,1
2958,4
2959,18
2960,22
2961,1
2962,17
2962,2
2963,14
2963,22
2963,18
2963,1
2964,50
2965,7
2966,18
2967,18
2968,1
2969,1
2970,4
2971,18
2972,11
2973,14
2974,19
2975,24
2976,1
2977,20
2978,18
2979,1
2980,7
2981,1
2982,14
2982,21
2983,3
2984,7
2985,34
2986,4
2987,4
2988,4
2989,1
2990,40
2991,2
2992,3
2993,19
2994,1
2995,1
2996,1
2997,11
2998,1
2999,18
3000,40
3000,51
3001,1
3002,1
3003,66
3003,26
3003,8
3003,20
3004,1
3005,4
3006,1
3007,4
3008,1
3009,1
3009,7
3009,14
3009,8
3009,18
3010,1
3011,50
3012,17
3013,8
3014,1
3015,1
3016,16
3017,1
3017,14
3017,18
3018,1
3019,7
3019,14
3019,1
3020,18
3021,18
3022,7
3022,1
3023,4
3024,20
3024,14
3024,1
3025,1
3026,63
3027,1
3028,1
3029,14
3030,43
3031,3
3032,1
3033,4
3034,1
3035,7
3036,1
3037,4
3038,1
3039,7
3040,13
3041,14
3042,1
3043,1
3044,1
3045,20
3046,7
3047,11
3048,17
3049,4
3050,1
3051,21
3052,46
3052,22
3052,23
3053,22
3054,17
3055,7
3056,18
3057,3
3058,1
3059,1
3059,22
3060,22
3060,1
3061,4
3062,1
3063,1
3063,20
3064,22
3065,3
3066,1
3067,50
3067,8
3067,24
3067,17
3068,20
3068,8
3068,48
3068,1
3069,11
3069,20
3070,18
3071,46
3072,22
3073,3
3074,1
3075,22
3076,1
3077,22
3078,4
3079,4
3080,18
3081,1
3082,1
3083,60
3083,54
3084,3
3085,22
3085,17
3085,1
3085,16
3086,22
3087,3
3088,16
3089,18
3090,18
3091,2
3092,26
3092,66
3092,75
3093,1
3094,3
3095,24
3096,14
3097,1
3098,1
3099,18
3100,1
3101,39
3101,1
3102,14
3102,18
3103,1
3104,18
3105,11
3106,1
3107,1
3108,1
3109,1
3110,13
3111,19
3112,62
3112,2
3113,19
3114,3
3115,19
3116,3
3117,7
3117,24
3118,1
3118,43
3119,1
3119,11
3120,14
3121,43
3122,7
3122,1
3123,1
3124,1
3125,71
3126,7
3126,1
3126,8
3126,48
3126,21
3126,18
3127,4
3128,22
3129,1
3130,22
3131,19
3132,4
3133,4
3134,4
3135,4
3135,8
3136,4
3137,4
3138,18
3139,3
3140,4
3141,19
3142,4
3143,4
3144,4
3145,5
3146,4
3147,1
3148,4
3149,1
3150,4
3151,1
3152,19
3153,2
3154,19
3155,3
3156,40
3157,3
3158,7
3159,4
3159,7
3159,17
3159,1
3160,47
3161,1
3162,1
3163,1
3164,4
3165,34
3166,1
3167,19
3168,3
3169,1
3170,7
3170,1
3171,18
3172,19
3173,1
3174,18
3175,34
3176,1
3177,20
3178,3
3179,19
3180,7
3180,19
3181,1
3182,1
3183,1
3184,1
3185,16
3186,37
3187,1
3188,1
3189,1
3190,4
3191,1
3192,57
3192,1
3193,1
3194,4
3195,13
3196,4
3197,4
3198,7
3199,4
3200,3
3201,45
3202,4
3203,14
3204,25
3204,41
3204,53
3205,22
3206,66
3206,86
3207,4
3208,14
3208,74
3208,21
3209,7
3209,17
3210,19
3211,14
3212,2
3213,11
3213,1
3213,20
3213,37
3214,3
3215,19
3216,19
3217,3
3218,19
3219,1
3220,18
3221,34
3222,1
3223,14
3224,1
3225,4
3226,3
3227,17
3227,60
3228,1
3229,1
3230,1
3231,43
3232,3
3233,11
3234,4
3235,20
3236,1
3237,16
3238,14
3239,1
3240,18
3241,1
3242,1
3243,1
3244,34
3245,1
3246,23
3246,1
3247,1
3247,17
3248,1
3249,1
3250,45
3251,1
3252,4
3253,8
3254,11
3255,4
3256,14
3257,1
3258,3
3259,40
3260,15
3260,8
3260,21
3261,1
3262,7
3262,14
3263,1
3263,68
3264,40
3265,7
3265,18
3265,1
3266,37
3267,26
3268,4
3269,4
3270,1
3271,22
3272,18
3273,18
3274,20
3274,7
3275,40
3276,1
3277,40
3278,22
3279,4
3279,1
3280,11
3281,18
3282,45
3283,1
3284,12
3285,3
3286,14
3287,45
3288,26
3288,1
3288,11
3289,22
3290,1
3291,1
3292,16
3293,1
3294,4
3295,7
3296,7
3296,17
3296,1
3297,1
3298,14
3299,37
3300,4
3301,1
3302,18
3303,16
3303,28
3304,34
3305,1
3306,1
3307,7
3308,1
3309,22
3310,1
3311,7
3312,1
3313,4
3314,1
3315,1
3316,1
3317,1
3318,1
3318,17
3319,1
3320,1
3320,22
3320,18
3321,1
3321,17
3322,1
3323,1
3324,1
3324,17
3325,1
3326,1
3327,20
3328,1
3329,14
3330,1
3331,1
3332,1
3333,7
3334,18
3335,4
3336,1
3337,18
3338,1
3339,1
3340,18
3341,18
3342,18
3343,1
3343,18
3344,1
3345,1
3346,17
3346,13
3347,3
3348,7
3348,53
3348,13
3349,24
3349,21
3350,11
3351,17
3352,26
3352,20
3353,8
3354,11
3355,26
3356,1
3356,18
3357,40
3358,3
3359,22
3360,4
3361,22
3362,3
3363,1
3364,1
3365,1
3366,11
3366,1
3367,7
3368,16
3369,16
3370,1
3371,34
3372,12
3373,1
3374,20
3375,1
3375,7
3375,8
3376,26
3377,3
3378,14
3379,20
3380,1
3381,38
3382,16
3383,1
3384,1
3385,23
3385,51
3386,1
3387,1
3388,28
3388,16
3389,1
3390,7
3391,3
3392,14
3392,21
3392,69
3392,25
3392,17
3392,1
3393,2
3393,19
3394,3
3395,3
3396,3
3397,3
3398,3
3399,1
3400,3
3401,7
3402,7
3403,12
3404,4
3405,3
3406,20
3407,1
3408,19
3409,7
3410,1
3411,50
3412,19
3413,4
3414,46
3415,16
3416,13
3417,22
3418,1
3419,1
3420,22
3421,22
3422,1
3422,7
3423,1
3424,12
3425,17
3426,14
3427,22
3428,12
3429,1
3430,1
3431,1
3432,19
3433,18
3434,14
3435,20
3435,14
3436,3
3437,3
3438,18
3439,1
3440,1
3441,1
3442,1
3443,1
3444,46
3445,11
3446,22
3447,4
3448,7
3448,28
3449,12
3450,7
3450,17
3451,17
3451,1
3452,12
3453,7
3454,1
3455,1
3456,3
3457,1
3458,1
3459,1
3460,11
3461,1
3462,22
3463,22
3464,4
3465,4
3466,50
3467,4
3468,4
3469,4
3470,3
3471,22
3472,1
3473,8
3473,1
3474,22
3475,22
3476,1
3477,1
3478,1
3479,7
3480,3
3481,18
3482,4
3483,12
3484,26
3485,1
3485,17
3486,1
3487,4
3488,28
3488,16
3489,11
3490,1
3491,1
3491,11
3492,13
3493,3
3494,3
3495,1
3496,1
3497,4
3498,1
3499,4
3500,22
3501,1
3502,3
3503,8
3504,20
3505,1
3506,1
3507,20
3508,12
3509,17
3510,4
3511,22
3512,7
3513,1
3514,1
3515,1
3516,1
3517,4
3518,1
3519,1
3520,18
3521,12
3522,14
3523,16
3524,1
3525,3
3526,1
3527,1
3528,1
3529,1
3529,7
3530,7
3531,4
3532,4
3533,4
3534,12
3535,14
3536,1
3537,84
3538,4
3539,34
3539,1
3540,3
3541,1
3542,18
3543,48
3543,34
3543,14
3543,72
3543,54
3544,7
3545,1
3546,59
3547,16
3547,7
3548,3
3549,37
3550,68
3551,3
3552,7
3552,1
3553,37
3554,1
3554,17
3555,20
3556,1
3557,34
3558,1
3559,7
3560,1
3561,28
3562,1
3563,3
3564,4
3565,4
3566,16
3566,40
3567,4
3568,1
3569,3
3570,4
3570,12
3571,3
3572,1
3573,57
3574,7
3575,7
3576,20
3577,26
3578,29
3579,1
3580,37
3581,22
3581,1
3582,1
3583,1
3584,1
3585,17
3586,16
3587,20
3588,20
3589,1
3589,18
3590,4
3590,1
3591,40
3592,34
3593,3
3594,4
3595,4
3596,1
3597,11
3598,1
3599,1
3600,3
3601,1
3602,1
3603,4
3604,1
3605,34
3606,1
3607,22
3608,55
3609,1
3610,51
3610,23
3610,28
3611,22
3612,22
3613,22
3614,22
3615,22
3616,1
3617,4
3618,1
3619,57
3620,1
3621,1
3622,1
3623,1
3624,1
3624,18
3625,1
3626,11
3627,50
3628,1
3629,3
3630,7
3630,1
3631,4
3632,4
3633,45
3634,13
3635,17
3636,3
3637,1
3638,20
3639,57
3639,23
3640,14
3640,21
3641,22
3642,26
3643,1
3644,1
3645,13
3645,17
3646,1
3647,1
3648,28
3649,28
3650,28
3650,16
3651,28
3651,16
3652,28
3653,20
3654,1
3655,1
3656,4
3657,22
3658,1
3659,4
3660,1
3661,16
3662,4
3663,1
3664,18
3665,18
3666,18
3667,18
3668,1
3669,20
3670,54
3671,40
3671,16
3671,14
3671,1
3672,3
3673,8
3674,22
3675,3
3676,14
3676,1
3677,8
3677,24
3678,3
3679,20
3680,1
3681,1
3682,26
3683,16
3684,1
3685,3
3686,1
3687,1
3688,13
3689,45
3690,45
3691,22
3692,1
3693,1
3694,1
3695,14
3696,14
3697,18
3698,1
3698,20
3699,45
3700,4
3701,1
3702,4
3703,1
3704,37
3704,79
3704,7
3705,1
3706,13
3707,11
3708,13
3708,1
3709,20
3710,7
3711,3
3712,11
3713,18
3714,4
3715,4
3716,1
3717,18
3718,45
3718,16
3718,1
3719,26
3719,1
3720,37
3721,18
3722,1
3723,26
3724,18
3725,18
3726,1
3727,33
3728,1
3729,18
3730,4
3731,14
3732,1
3733,34
3734,1
3735,1
3736,8
3737,18
3738,18
3739,54
3739,1
3740,4
3741,4
3742,18
3743,16
3744,20
3745,21
3746,1
3747,14
3747,21
3748,34
3749,3
3750,1
3751,4
3752,1
3753,1
3754,1
3755,11
3756,36
3757,1
3758,46
3759,1
3760,1
3761,51
3762,66
3762,20
3762,11
3763,1
3764,20
3765,13
3766,4
3767,14
3767,69
3767,17
3768,8
3769,4
3770,1
3771,1
3772,1
3773,8
3774,18
3775,7
3776,50
3777,1
3778,1
3779,1
3780,1
3781,22
3782,4
3783,40
3784,4
3785,18
3786,25
3787,28
3788,17
3789,4
3790,3
3791,4
3792,16
3793,1
3794,22
3795,1
3796,1
3797,3
3798,63
3799,1
3800,1
3801,1
3802,1
3803,3
3804,1
3804,11
3805,4
3806,1
3807,1
3808,11
3809,11
3810,20
3811,48
3811,20
3812,20
3813,1
3814,57
3815,3
3816,24
3817,1
3818,7
3819,1
3820,4
3821,7
3822,7
3823,4
3824,26
3825,3
3826,1
3827,18
3828,1
3829,1
3830,1
3831,33
3832,16
3832,28
3833,68
3833,26
3834,14
3835,28
3835,16
3836,1
3837,20
3838,3
3839,34
3840,16
3841,1
3842,1
3843,40
3844,3
3845,3
3846,3
3847,3
3848,3
3849,3
3850,3
3851,3
3852,3
3853,22
3854,3
3855,49
3856,55
3857,3
3858,7
3858,21
3858,54
3859,16
3860,1
3861,11
3862,17
3862,34
3863,20
3864,1
3865,7
3866,22
3867,1
3868,1
3869,4
3870,1
3871,18
3872,7
3873,1
3874,51
3875,4
3876,28
3877,40
3878,1
3879,28
3880,18
3881,3
3882,40
3883,3
3884,40
3885,1
3886,4
3887,11
3887,1
3888,1
3889,37
3890,12
3891,4
3892,1
3893,1
3894,3
3895,48
3896,3
3897,3
3898,40
3899,13
3900,4
3901,40
3902,18
3902,1
3903,34
3904,1
3905,24
3905,14
3906,7
3907,11
3908,3
3909,7
3910,3
3911,4
3912,4
3913,1
3914,4
3914,14
3915,4
3916,4
3917,4
3918,4
3919,4
3920,1
3921,1
3922,20
3923,12
3924,12
3925,24
3926,1
3927,1
3928,1
3929,22
3930,34
3931,17
3931,8
3932,1
3933,4
3934,3
3935,1
3936,1
3937,7
3938,1
3939,1
3939,7
3940,4
3941,54
3942,51
3943,17
3943,1
3944,1
3945,11
3946,1
3947,22
3948,3
3949,46
3950,55
3951,4
3952,51
3953,1
3954,3
3955,16
3956,84
3956,59
3957,22
3958,1
3959,1
3959,18
3960,1
3961,5
3961,1
3962,7
3963,4
3964,11
3964,15
3965,14
3966,1
3967,1
3968,1
3969,3
3970,7
3971,14
3971,17
3972,18
3973,46
3974,46
3975,1
3976,4
3977,3
3978,20
3979,45
3980,1
3981,11
3982,4
3983,20
3984,1
3985,3
3986,1
3987,1
3988,3
3989,17
3990,18
3991,57
3992,57
3993,57
3994,57
3995,57
3996,66
3997,3
3998,4
3999,18
4000,1
4001,1
4002,40
4003,59
4003,7
4003,4
4004,14
4004,21
4005,24
4006,50
4006,21
4007,20
4008,1
4009,1
4010,1
4011,1
4012,1
4012,40
4013,3
4014,51
4015,7
4016,3
4017,7
4018,57
4019,57
4020,57
4021,57
4022,57
4023,47
4024,47
4025,1
4026,3
4027,47
4028,47
4029,1
4030,3
4031,47
4032,59
4033,12
4034,1
4035,14
4036,3
4037,1
4038,1
4039,57
4040,57
4041,57
4042,57
4043,1
4044,13
4045,22
4046,1
4047,57
4048,57
4049,18
4050,3
4051,63
4051,87
4051,1
4052,45
4053,45
4054,14
4054,21
4055,4
4056,3
4057,3
4058,17
4059,17
4060,1
4060,14
4061,1
4062,3
4063,7
4063,88
4064,18
4065,89
4065,26
4066,1
4067,20
4067,14
4068,20
4068,14
4069,57
4070,57
4071,57
4072,57
4073,4
4074,57
4075,57
4076,57
4077,57
4078,57
4079,57
4080,1
4081,1
4082,4
4083,20
4084,1
4085,1
4086,4
4087,1
4088,14
4089,4
4090,7
4091,34
4092,22
4093,1
4094,17
4095,4
4096,7
4096,29
4096,1
4097,1
4098,4
4099,4
4100,1
4101,34
4102,4
4103,4
4104,4
4105,48
4106,3
4107,4
4108,4
4109,4
4110,3
4111,33
4112,26
4113,4
4114,20
4115,1
4115,17
4116,1
4117,20
4118,1
4119,40
4120,21
4121,1
4122,1
4123,1
4124,1
4125,20
4126,47
4127,47
4128,22
4129,1
4130,7
4131,47
4132,18
4133,22
4134,7
4135,4
4136,1
4137,40
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,29
4145,18
4146,1
4146,17
4147,1
4148,51
4149,16
4149,28
4150,3
4151,3
4152,4
4152,84
4153,4
4154,3
4155,22
4156,20
4157,3
4158,46
4158,23
4159,4
4160,46
4161,46
4162,46
4163,40
4164,1
4165,57
4166,20
4166,21
4167,7
4168,11
4169,20
4170,26
4170,20
4171,1
4171,8
4172,3
4173,1
4174,26
4175,12
4176,7
4176,1
4177,1
4178,1
4179,1
4180,3
4181,34
4182,11
4183,4
4184,7
4185,3
4186,1
4187,84
4188,4
4189,4
4190,40
4191,4
4192,84
4193,22
4194,1
4195,46
4196,46
4197,40
4198,4
4199,57
4200,3
4201,1
4202,31
4203,7
4204,1
4205,20
4206,1
4207,20
4207,7
4208,39
4209,18
4210,4
4211,71
4212,45
4213,58
4213,54
4213,21
4214,3
4215,19
4216,3
4217,3
4218,7
4219,1
4220,45
4221,1
4222,4
4223,1
4224,18
4225,4
4226,4
4227,90
4228,1
4229,1
4230,7
4231,3
4232,7
4233,7
4234,1
4235,3
4236,7
4237,11
4238,1
4239,1
4240,1
4241,1
4242,40
4243,3
4244,18
4245,1
4246,1
4247,7
4248,7
4249,1
4250,1
4251,3
4252,45
4253,66
4253,26
4253,20
4254,1
4255,39
4256,4
4257,1
4258,4
4259,3
4260,20
4261,1
4262,40
4263,7
4263,31
4263,1
4264,3
4265,7
4266,3
4267,1
4268,14
4268,21
4269,1
4270,40
4271,18
4272,40
4273,40
4274,8
4275,18
4276,43
4276,1
4277,12
4278,23
4279,18
4280,18
4281,23
4282,23
4283,23
4284,4
4285,1
4286,4
4287,1
4288,4
4289,16
4290,1
4291,1
4292,1
4293,17
4293,8
4293,14
4293,1
4294,1
4295,7
4295,18
4296,1
4297,7
4298,57
4299,1
4300,1
4301,1
4302,1
4303,20
4304,4
4305,22
4306,3
4307,11
4307,1
4308,1
4309,1
4310,13
4311,17
4311,1
4312,1
4313,18
4314,1
4315,1
4316,24
4317,8
4318,1
4319,3
4320,7
4320,1
4321,1
4322,13
4323,3
4324,3
4325,1
4326,3
4327,22
4328,22
4329,84
4330,16
4330,28
4331,28
4332,11
4333,60
4333,48
4333,50
4333,54
4334,28
4334,16
4335,28
4336,4
4337,51
4338,28
4339,28
4339,16
4340,13
4341,3
4342,28
4342,16
4342,1
4343,16
4343,28
4344,28
4345,3
4346,28
4347,4
4348,1
4349,28
4350,16
4351,43
4351,1
4352,1
4353,31
4353,17
4354,1
4355,11
4356,24
4356,38
4356,14
4356,8
4357,18
4358,4
4359,4
4360,1
4360,17
4361,14
4362,11
4362,50
4363,1
4364,1
4364,54
4365,1
4366,17
4367,20
4368,7
4369,1
4370,1
4371,20
4372,3
4373,3
4374,1
4374,17
4375,46
4376,46
4377,1
4378,1
4379,1
4380,16
4381,1
4381,11
4382,1
4383,1
4384,14
4384,21
4385,17
4386,1
4387,1
4388,34
4389,4
4390,3
4391,17
4392,4
4393,46
4394,4
4395,4
4396,4
4397,20
4398,57
4399,3
4400,48
4401,8
4401,14
4401,29
4402,28
4403,8
4404,1
4405,7
4405,1
4406,34
4407,37
4408,22
4408,1
4409,1
4410,14
4410,21
4411,1
4412,4
4413,1
4414,51
4415,34
4416,3
4417,1
4418,1
4419,14
4419,91
4419,1
4420,1
4421,4
4422,4
4423,4
4424,4
4425,4
4426,4
4427,4
4428,4
4429,17
4430,4
4431,26
4432,7
4432,4
4433,4
4434,4
4435,1
4436,34
4437,1
4438,4
4439,4
4440,4
4441,4
4442,4
4443,4
4444,4
4445,4
4446,4
4447,4
4448,1
4449,4
4450,4
4451,1
4452,4
4453,4
4454,4
4455,4
4456,4
4457,4
4458,4
4459,4
4460,4
4461,1
4462,3
4463,1
4464,2
4465,4
4466,4
4467,4
4468,20
4468,14
4469,57
4470,18
4471,28
4471,16
4472,3
4473,29
4473,43
4473,75
4474,20
4474,72
4475,37
4476,1
4476,7
4477,1
4477,10
4478,4
4479,1
4480,1
4481,1
4482,3
4483,1
4484,16
4485,1
4486,1
4487,79
4488,16
4489,13
4490,1
4491,11
4491,26
4492,3
4493,7
4493,17
4493,1
4493,73
4494,22
4495,1
4496,1
4497,4
4498,3
4499,45
4500,28
4500,16
4501,46
4501,1
4502,7
4503,4
4504,17
4505,13
4506,1
4507,4
4508,4
4509,7
4510,4
4511,7
4511,1
4512,3
4513,20
4513,14
4514,1
4515,3
4516,46
4517,1
4518,1
4519,1
4520,1
4520,39
4520,7
4520,17
4521,3
4522,3
4523,60
4523,58
4523,1
4524,34
4525,1
4526,1
4527,51
4528,1
4529,1
4530,3
4531,10
4531,1
4532,18
4533,7
4534,1
4535,3
4536,22
4537,3
4538,7
4538,4
4538,1
4539,1
4540,1
4540,41
4541,1
4542,3
4543,7
4544,3
4545,7
4546,7
4547,1
4548,7
4549,7
4550,7
4551,7
4551,92
4552,7
4553,7
4554,1
4554,7
4555,7
4556,7
4557,4
4558,17
4559,4
4560,4
4561,4
4562,4
4563,4
4564,4
4565,3
4566,4
4567,3
4568,4
4569,4
4570,4
4571,1
4572,4
4573,4
4574,4
4575,4
4576,4
4577,4
4578,4
4579,4
4580,4
4581,4
4582,4
4583,4
4584,4
4585,4
4586,4
4587,4
4588,4
4589,4
4590,1
4591,1
4591,17
4592,1
4593,4
4594,4
4595,4
4596,4
4597,4
4597,1
4598,4
4599,4
4600,4
4601,4
4602,4
4603,4
4604,4
4605,1
4606,4
4607,3
4608,4
4609,7
4610,4
4611,4
4612,4
4613,4
4614,4
4614,13
4615,4
4616,84
4617,1
4617,7
4618,34
4619,16
4620,1
4621,1
4622,1
4623,17
4624,22
4624,1
4625,46
4626,20
4627,7
4627,1
4628,3
4629,18
4630,1
4631,1
4632,34
4633,1
4634,18
4635,17
4635,1
4636,55
4637,1
4638,3
4639,11
4640,1
4641,3
4642,39
4642,1
4643,1
4644,16
4645,1
4646,22
4647,24
4648,1
4649,3
4650,50
4651,3
4652,1
4653,1
4654,1
4654,30
4655,3
4656,1
4657,16
4657,17
4657,1
4658,1
4659,1
4660,21
4660,7
4660,1
4661,4
4662,7
4662,1
4663,45
4664,1
4665,40
4666,14
4666,21
4667,4
4668,4
4669,4
4670,4
4670,8
4670,63
4671,13
4672,14
4673,20
4674,1
4674,10
4675,1
4676,20
4677,1
4677,34
4677,22
4677,11
4677,18
4677,8
4678,3
4679,37
4680,4
4681,4
4682,4
4683,1
4684,1
4685,3
4686,4
4687,17
4688,16
4689,1
4690,7
4691,4
4692,4
4693,4
4694,4
4695,4
4696,1
4697,1
4698,20
4698,11
4699,1
4700,22
4701,4
4702,1
4702,4
4703,13
4704,1
4705,1
4706,7
4706,14
4706,1
4707,1
4708,1
4709,26
4709,20
4710,1
4711,3
4712,40
4713,4
4714,4
4715,4
4716,16
4716,18
4717,20
4718,3
4719,1
4720,4
4721,4
4722,4
4723,4
4724,4
4725,4
4726,4
4727,4
4728,4
4729,4
4730,4
4731,4
4732,4
4733,4
4734,4
4735,4
4736,4
4737,4
4738,4
4739,11
4740,1
4741,26
4741,14
4742,18
4743,18
4744,14
4745,18
4746,13
4747,13
4748,13
4749,14
4749,21
4750,11
4751,11
4751,1
4752,1
4753,18
4754,13
4754,1
4755,20
4756,4
4757,1
4758,20
4759,7
4760,33
4761,16
4761,1
4761,7
4762,1
4763,1
4764,18
4765,17
4765,1
4766,34
4767,20
4768,3
4769,20
4770,18
4771,13
4772,1
4773,16
4774,1
4775,1
4776,11
4777,39
4778,7
4779,1
4780,22
4781,1
4782,26
4783,1
4784,20
4785,14
4785,69
4785,1
4786,1
4787,1
4788,1
4789,1
4790,16
4790,1
4790,13
4791,4
4792,1
4793,4
4794,4
4795,1
4796,4
4797,4
4798,4
4799,1
4800,11
4801,4
4802,1
4803,4
4804,1
4805,1
4806,20
4807,7
4808,7
4809,68
4810,7
4810,1
4811,37
4811,11
4812,1
4813,1
4814,1
4814,17
4815,1
4816,34
4817,18
4818,14
4819,1
4820,1
4820,17
4820,31
4821,7
4822,1
4823,16
4824,13
4825,1
4826,4
4827,39
4828,79
4829,1
4830,20
4831,68
4831,79
4832,3
4833,3
4834,1
4835,13
4836,11
4837,14
4838,1
4839,18
4840,4
4841,45
4842,14
4843,1
4844,8
4845,1
4846,1
4847,1
4848,20
4849,22
4850,26
4851,1
4852,1
4853,1
4853,11
4854,18
4855,1
4856,2
4857,3
4858,17
4858,1
4858,14
4859,1
4860,26
4860,24
4861,4
4862,18
4863,18
4864,1
4865,1
4866,1
4867,11
4868,1
4869,7
4869,1
4870,1
4871,1
4872,8
4873,1
4874,17
4874,18
4874,1
4875,1
4876,7
4876,17
4876,1
4876,8
4877,14
4878,1
4879,24
4879,38
4879,93
4879,43
